1360.0 1.43989333333 1.92131518221
1368.0 1.33957111111 1.82911065079
1376.0 1.27271555556 1.76849112921
1384.0 1.20592388889 1.7083857179
1392.0 0.942150545455 1.54864430619
1400.0 1.1970625 1.58698660631
1408.0 0.993 1.43329311261
1416.0 0.945577777778 1.360925328
1424.0 0.898122222222 1.28881977861
1432.0 0.826933333333 1.18228400752
1440.0 0.755766666667 1.07538513308
1448.0 0.708344444444 1.0056985368
1456.0 0.660966666667 0.937114554838
1464.0 0.59005 0.838255201959
1472.0 0.519266666667 0.741530182198
1480.0 0.472211111111 0.681445477471
1488.0 0.425262222222 0.625217034917
1496.0 0.355095 0.552551784182
1504.0 0.285228888889 0.492685633204
