1258.1 10.237 11.838 9.1462 12.451 3.5535 3.9554 0.090271 0.24342 1.7022
1264.5 10.014 11.721 9.0562 12.419 3.3976 3.8689 0.05033 0.22209 1.6151
1271 9.8108 11.601 8.9647 12.382 3.2413 3.7827 0.017897 0.20139 1.5303
1277.4 9.6292 11.48 8.8717 12.341 3.0846 3.6969 -0.0067666 0.18122 1.448
1283.9 9.4714 11.357 8.7774 12.295 2.9276 3.6116 -0.023398 0.16153 1.3681
1290.3 9.3389 11.233 8.6817 12.245 2.7701 3.5266 -0.031736 0.14222 1.2906
1296.8 9.2279 11.107 8.5846 12.19 2.6123 3.4421 -0.031517 0.12323 1.2155
1303.2 9.119 10.98 8.4863 12.131 2.4542 3.358 -0.022481 0.10447 1.1427
1309.7 9.0107 10.851 8.3866 12.068 2.2957 3.2743 -0.0043656 0.085884 1.0723
1316.1 8.9029 10.721 8.2857 12.001 2.137 3.191 0 0.067382 1.0043
1322.6 8.7956 10.59 8.1835 11.929 1.9779 3.1081 0 0.048893 0.93856
1329 8.689 10.459 8.0802 11.853 1.8186 3.0257 0 0.030341 0.87518
1335.5 8.5828 10.326 7.9757 11.774 1.6589 2.9437 0 0.011651 0.81412
1341.9 8.4772 10.192 7.8701 11.69 1.4991 2.8621 0 0 0.75536
1348.4 8.3722 10.057 7.7633 11.603 1.339 2.7809 0 0 0.6989
1354.8 8.2678 9.9222 7.6555 11.512 1.1786 2.7002 0 0 0.64472
1361.3 8.1639 9.7863 7.5467 11.418 1.0181 2.6199 0 0 0.59281
1367.7 8.0605 9.65 7.4368 11.32 0.85733 2.5401 0 0 0.54317
1374.2 7.9578 9.5132 7.326 11.218 0.69641 2.4607 0 0 0.49578
1380.6 7.8556 9.3761 7.2142 11.113 0.53531 2.3818 0 0 0.45062
1387.1 7.7539 9.2387 7.1015 11.005 0.37405 2.3033 0 0 0.4077
1393.5 7.6529 9.1012 6.9879 10.893 0.21266 2.2252 0 0 0.36699
1400 7.5524 8.9635 6.8735 10.778 0.051132 2.1476 0 0 0.32849
1406.5 7.4525 8.8259 6.7582 10.66 0 2.0705 0 0 0.29218
1412.9 7.3531 8.6884 6.6422 10.539 0 1.9938 0 0 0.25805
1419.4 7.2544 8.551 6.5253 10.416 0 1.9176 0 0 0.2261
1425.8 7.1562 8.4139 6.4078 10.289 0 1.8418 0 0 0.19631
1432.3 7.0586 8.2772 6.2895 10.159 0 1.7665 0 0 0.16868
1438.7 6.9616 8.1409 6.1706 10.027 0 1.6917 0 0 0.14318
1445.2 6.8652 8.0051 6.051 9.892 0 1.6173 0 0 0.1198
1451.6 6.7693 7.8699 5.9308 9.7545 0 1.5434 0 0 0.098551
1458.1 6.6741 7.7354 5.81 9.6145 0 1.47 0 0 0.079404
1464.5 6.5794 7.5994 5.6887 9.4721 0 1.3971 0 0 0.062351
1471 6.4853 7.4608 5.5669 9.3273 0 1.3247 0 0 0.047383
1477.4 6.3919 7.3196 5.4446 9.1803 0 1.2527 0 0 0.034487
1483.9 6.299 7.176 5.3218 9.0311 0 1.1812 0 0 0.023654
1490.3 6.2067 7.0298 5.1986 8.8797 0 1.1102 0 0 0.014871
1496.8 6.115 6.8812 5.075 8.7264 0 1.0397 0 0 0.0081272
1503.2 6.024 6.7303 4.951 8.5711 0 0.96972 0 0 0.0034124
1509.7 5.9335 6.577 4.8267 8.4139 0 0.90021 0 0 0.00071492
1516.1 5.8436 6.4214 4.7021 8.2549 0 0.8312 0 0 0
1522.6 5.7544 6.2635 4.5772 8.0941 0 0.7627 0 0 0
1529 5.6657 6.1034 4.4521 7.9317 0 0.69469 0 0 0
1535.5 5.5777 5.9412 4.3267 7.7677 0 0.6272 0 0 0
1541.9 5.4903 5.7769 4.2012 7.6023 0 0.56021 0 0 0
1548.4 5.4034 5.6105 4.0755 7.4354 0 0.49374 0 0 0
1554.8 5.3173 5.442 3.9497 7.2671 0 0.42778 0 0 0
1561.3 5.2317 5.2716 3.8239 7.0976 0 0.36234 0 0 0
1567.7 5.1467 5.0992 3.6979 6.9269 0 0.29741 0 0 0
1574.2 5.0624 4.9249 3.5719 6.7551 0 0.23301 0 0 0
1580.6 4.9787 4.7488 3.446 6.5822 0 0.16913 0 0 0
1587.1 4.8956 4.5709 3.32 6.4084 0 0.10579 0 0 0
1593.5 4.8132 4.3912 3.1942 6.2336 0 0.042966 0 0 0
1600 4.7313 4.2098 3.0684 6.0581 0 0 0 0 0
1606.5 4.6502 4.0267 2.9428 5.8818 0 0 0 0 0
1612.9 4.5696 3.842 2.8173 5.7049 0 0 0 0 0
1619.4 4.4897 3.6557 2.692 5.5274 0 0 0 0 0
1625.8 4.4104 3.4679 2.5669 5.3493 0 0 0 0 0
1632.3 4.3318 3.2786 2.442 5.1709 0 0 0 0 0
1638.7 4.2538 3.0878 2.3175 4.9921 0 0 0 0 0
1645.2 4.1764 2.8956 2.1932 4.813 0 0 0 0 0
1651.6 4.0997 2.7021 2.0693 4.6337 0 0 0 0 0
1658.1 4.0236 2.5072 1.9457 4.4543 0 0 0 0 0
1664.5 3.9482 2.3111 1.8226 4.2748 0 0 0 0 0
1671 3.8734 2.1137 1.6999 4.0954 0 0 0 0 0
1677.4 3.7993 1.9151 1.5776 3.916 0 0 0 0 0
1683.9 3.7259 1.7154 1.4559 3.7369 0 0 0 0 0
1690.3 3.6531 1.5147 1.3347 3.558 0 0 0 0 0
1696.8 3.5809 1.3128 1.214 3.3794 0 0 0 0 0
1703.2 3.5094 1.11 1.0939 3.2013 0 0 0 0 0
1709.7 3.4386 0.90616 0.97442 3.0236 0 0 0 0 0
1716.1 3.3685 0.70144 0.85559 2.8465 0 0 0 0 0
1722.6 3.299 0.49584 0.73744 2.67 0 0 0 0 0
1729 3.2301 0.28942 0.62 2.4943 0 0 0 0 0
1735.5 3.162 0.082209 0.5033 2.3193 0 0 0 0 0
1741.9 3.0945 0 0.38736 2.1452 0 0 0 0 0
1748.4 3.0277 0 0.27223 1.9721 0 0 0 0 0
1754.8 2.9615 0 0.15793 1.8 0 0 0 0 0
1761.3 2.8961 0 0.044485 1.6289 0 0 0 0 0
1767.7 2.8313 0 0 1.4591 0 0 0 0 0
1774.2 2.7672 0 0 1.2905 0 0 0 0 0
1780.6 2.7037 0 0 1.1232 0 0 0 0 0
1787.1 2.641 0 0 0.95733 0 0 0 0 0
1793.5 2.5789 0 0 0.79294 0 0 0 0 0
1800 2.5176 0 0 0.63011 0 0 0 0 0
1806.5 2.4569 0 0 0.4689 0 0 0 0 0
1812.9 2.3969 0 0 0.30941 0 0 0 0 0
1819.4 2.3376 0 0 0.1517 0 0 0 0 0
1825.8 2.279 0 0 0 0 0 0 0 0
1832.3 2.2211 0 0 0 0 0 0 0 0
1838.7 2.1639 0 0 0 0 0 0 0 0
1845.2 2.1074 0 0 0 0 0 0 0 0
1851.6 2.0516 0 0 0 0 0 0 0 0
1858.1 1.9965 0 0 0 0 0 0 0 0
1864.5 1.9421 0 0 0 0 0 0 0 0
1871 1.8884 0 0 0 0 0 0 0 0
1877.4 1.8355 0 0 0 0 0 0 0 0
1883.9 1.7832 0 0 0 0 0 0 0 0
1890.3 1.7317 0 0 0 0 0 0 0 0
1896.8 1.6808 0 0 0 0 0 0 0 0
1903.2 1.6307 0 0 0 0 0 0 0 0
1909.7 1.5813 0 0 0 0 0 0 0 0
1916.1 1.5326 0 0 0 0 0 0 0 0
1922.6 1.4847 0 0 0 0 0 0 0 0
